0.3,0.4,0.5,0.6,0.7,0.8
-2,-0.1753,0.0105,-0.1826,0.0103,-0.1937,0.0104,-0.2042,0.0106,-0.2483,0.0496,-0.0709,0.0492
-1,-0.0728,0.0105,-0.0739,0.0102,-0.0801,0.0102,-0.0812,0.0104,-0.1056,0.0173,-0.0333,0.0307
0,0.0297,0.0105,0.0348,0.0102,0.0335,0.0102,0.0418,0.0104,0.0371,0.0112,0.0054,0.017
1,0.1322,0.0105,0.1435,0.0103,0.1471,0.0103,0.1648,0.0105,0.1798,0.0308,0.0431,0.0352
2,0.2347,0.0105,0.2522,0.0104,0.2607,0.0105,0.2878,0.0109,0.3225,0.0769,0.0807,0.0534
3,0.3372,0.0105,0.3609,0.0106,0.3743,0.0108,0.4108,0.0113,0.4652,0.1494,0.1184,0.0716
4,0.4397,0.0105,0.4696,0.0109,0.4879,0.0112,0.5338,0.012,0.5143,0.2485,0.156,0.0898
5,0.5422,0.0105,0.5783,0.0112,0.6015,0.0117,0.6568,0.0165,0.5152,0.3741,0.1937,0.108
6,0.6447,0.0106,0.687,0.0116,0.7151,0.0123,0.7798,0.0317,0.516,0.5261,0.2313,0.1262
7,0.7472,0.0116,0.7957,0.0122,0.8287,0.0132,0.8406,0.0577,0.5169,0.7047,0.269,0.1444
8,0.8497,0.014,0.9044,0.0151,0.9423,0.0183,0.8222,0.0945,0.5194,0.8957,0.3066,0.1626
9,0.9522,0.0178,1.013,0.021,1.014,0.0286,0.8037,0.142,0.5475,0.8801,0.3443,0.1808
10,1.055,0.0229,1.122,0.0299,0.9178,0.0444,0.7853,0.2004,0.5756,0.8644,0.3819,0.199
11,1.157,0.0293,1.08,0.0418,0.8217,0.0655,0.7669,0.2695,0.6037,0.8488,0.4196,0.2172
12,1.113,0.0371,0.8306,0.0566,0.7607,0.0913,0.7618,0.3254,0.6318,0.8332,0.4572,0.2354
13,0.8378,0.0462,0.8018,0.0828,0.7815,0.1174,0.7827,0.3383,0.6599,0.8176,0.4949,0.2536
14,0.8526,0.0765,0.8215,0.111,0.8024,0.1436,0.8035,0.3512,0.6879,0.802,0.5325,0.2718
15,0.8702,0.1069,0.8412,0.1393,0.8232,0.1698,0.8244,0.3641,0.716,0.7864,0.5702,0.29
16,0.8879,0.1374,0.8608,0.1676,0.8441,0.196,0.8452,0.377,0.7441,0.7707,0.6078,0.3082
17,0.9055,0.1679,0.8805,0.1958,0.865,0.2222,0.8661,0.39,0.7722,0.7551,0.6454,0.3264
18,0.9232,0.1983,0.9002,0.2241,0.8858,0.2484,0.8869,0.4029,0.8003,0.7395,0.6831,0.3446
19,0.9409,0.2288,0.9199,0.2523,0.9067,0.2746,0.9077,0.4158,0.8284,0.7239,0.7207,0.3628
20,0.9585,0.2593,0.9395,0.2806,0.9275,0.3008,0.9286,0.4287,0.8564,0.7083,0.7584,0.381
21,0.9617,0.2898,0.9458,0.31,0.9334,0.33,0.9383,0.44,0.8722,0.6927,0.7658,0.3992
22,0.9644,0.3203,0.9517,0.33,0.9384,0.35,0.9476,0.46,0.8874,0.6771,0.7922,0.4174
23,0.9669,0.3508,0.9573,0.35,0.9434,0.37,0.9568,0.48,0.9021,0.6615,0.8167,0.4356
24,0.9692,0.3813,0.9628,0.37,0.9486,0.39,0.9657,0.5,0.9164,0.6459,0.8395,0.4538
25,0.9715,0.4118,0.9681,0.39,0.954,0.41,0.9745,0.52,0.9303,0.6303,0.8607,0.472
26,0.9739,0.4423,0.9734,0.41,0.9595,0.43,0.9832,0.54,0.9437,0.6147,0.8806,0.4902
27,0.9764,0.4728,0.9786,0.43,0.9652,0.45,0.9918,0.56,0.9567,0.5991,0.8992,0.5084
28,0.9791,0.5033,0.9839,0.45,0.971,0.47,1.0001,0.58,0.9693,0.5835,0.9168,0.5266
29,0.9818,0.5338,0.989,0.47,0.9769,0.49,1.0083,0.6,0.9813,0.5679,0.9333,0.5448
30,0.9846,0.5643,0.9941,0.49,0.9828,0.51,1.0163,0.62,0.993,0.5523,0.9491,0.563
31,0.9874,0.5948,0.9991,0.51,0.9887,0.53,1.024,0.64,1.0041,0.5367,0.964,0.5812
32,0.9903,0.6253,1.0039,0.53,0.9945,0.55,1.0315,0.66,1.0146,0.5142,0.9781,0.5994
33,0.9931,0.6558,1.0085,0.55,1.0001,0.57,1.0385,0.68,1.0246,0.5451,0.9914,0.6176
34,0.9958,0.68,1.0129,0.57,1.0055,0.59,1.0453,0.7,1.034,0.5765,1.0041,0.6358
35,0.9983,0.7,1.017,0.59,1.0106,0.61,1.0515,0.72,1.0428,0.6084,1.0159,0.654
36,1.0007,0.72,1.0208,0.61,1.0154,0.63,1.0574,0.74,1.0509,0.6407,1.027,0.6722
37,1.0027,0.74,1.0242,0.63,1.0198,0.65,1.0627,0.76,1.0584,0.6733,1.0372,0.6904
38,1.0045,0.76,1.0272,0.65,1.0237,0.67,1.0674,0.78,1.0651,0.7063,1.0466,0.7086
39,1.0059,0.78,1.0297,0.6747,1.0272,0.69,1.0716,0.8,1.0711,0.7396,1.0552,0.764
40,1.007,0.8,1.0317,0.706,1.0302,0.7324,1.0751,0.82,1.0763,0.7731,1.0628,0.8053
41,1.0075,0.82,1.0332,0.7375,1.0326,0.7646,1.078,0.84,1.0807,0.8068,1.0696,0.8464
42,1.0076,0.84,1.0341,0.7691,1.0343,0.797,1.0802,0.86,1.0843,0.8407,1.0754,0.8873
43,1.0072,0.86,1.0344,0.8008,1.0355,0.8294,1.0817,0.88,1.0871,0.8747,1.0803,0.928
44,1.0062,0.88,1.0341,0.8325,1.0359,0.8619,1.0824,0.9,1.089,0.9087,1.0842,0.9685
45,1.0046,0.9,1.033,0.8642,1.0356,0.8944,1.0824,0.918,1.09,0.9428,1.087,1.0088
46,1.0023,0.92,1.0313,0.896,1.0346,0.9269,1.0815,0.9513,1.0901,0.9769,1.0889,1.0488
47,0.9995,0.94,1.0289,0.9276,1.0329,0.9594,1.0798,0.9846,1.0893,1.011,1.0897,1.0886
48,0.9959,0.96,1.0257,0.9592,1.0303,0.9917,1.0773,1.0177,1.0876,1.0449,1.0895,1.128
49,0.9916,0.98,1.0218,0.9906,1.0269,1.0239,1.0739,1.0507,1.0849,1.0788,1.0881,1.1671
50,0.9866,1,1.017,1.0219,1.0227,1.0559,1.0696,1.0836,1.0812,1.1124,1.0857,1.2059
51,0.9809,1.022,1.0115,1.053,1.0176,1.0877,1.0644,1.1162,1.0766,1.1459,1.0823,1.2442
52,0.9744,1.0521,1.0051,1.0838,1.0117,1.1192,1.0583,1.1486,1.071,1.179,1.0777,1.2821
53,0.9671,1.0818,0.9979,1.1143,1.0049,1.1505,1.0512,1.1807,1.0644,1.2119,1.072,1.3196
54,0.959,1.1113,0.9898,1.1445,0.9972,1.1814,1.0433,1.2125,1.0568,1.2445,1.0652,1.3566
55,0.9501,1.1404,0.9809,1.1744,0.9886,1.212,1.0343,1.2439,1.0482,1.2767,1.0573,1.3931
56,0.9404,1.1691,0.9712,1.2038,0.9791,1.2422,1.0245,1.2748,1.0386,1.3085,1.0484,1.429
57,0.9299,1.1974,0.9606,1.2329,0.9687,1.2719,1.0137,1.3054,1.028,1.3398,1.0383,1.4644
58,0.9185,1.2252,0.9491,1.2615,0.9574,1.3012,1.0019,1.3355,1.0164,1.3706,1.027,1.4991
59,0.9064,1.2526,0.9367,1.2896,0.9452,1.33,0.9892,1.365,1.0038,1.401,1.0147,1.5332
60,0.8934,1.2794,0.9234,1.3172,0.932,1.3582,0.9755,1.394,0.9902,1.4307,1.0013,1.5666
61,0.8796,1.3057,0.9093,1.3442,0.918,1.3859,0.9609,1.4225,0.9756,1.4599,0.9869,1.5993
62,0.8649,1.3314,0.8943,1.3706,0.903,1.4129,0.9453,1.4503,0.96,1.4884,0.9713,1.6312
63,0.8494,1.3566,0.8785,1.3964,0.8871,1.4393,0.9287,1.4774,0.9434,1.5163,0.9547,1.6624
64,0.8331,1.3811,0.8617,1.4216,0.8704,1.4651,0.9113,1.5039,0.9259,1.5435,0.937,1.6927
65,0.816,1.4049,0.8442,1.4461,0.8527,1.4902,0.8929,1.5297,0.9074,1.5699,0.9182,1.7222
66,0.7981,1.428,0.8258,1.4698,0.8342,1.5145,0.8736,1.5547,0.8879,1.5956,0.8985,1.7509
67,0.7794,1.4505,0.8065,1.4929,0.8147,1.5381,0.8534,1.579,0.8675,1.6205,0.8777,1.7786
68,0.7599,1.4721,0.7865,1.5151,0.7945,1.5609,0.8323,1.6024,0.8462,1.6445,0.856,1.8054
69,0.7397,1.493,0.7656,1.5366,0.7734,1.5829,0.8103,1.625,0.8239,1.6678,0.8332,1.8312
70,0.7187,1.5132,0.7439,1.5573,0.7515,1.6041,0.7874,1.6468,0.8008,1.6901,0.8095,1.856
71,0.6969,1.5325,0.7215,1.5771,0.7287,1.6244,0.7638,1.6677,0.7768,1.7115,0.7849,1.8798
72,0.6744,1.5509,0.6983,1.5961,0.7052,1.6438,0.7393,1.6876,0.752,1.732,0.7594,1.9025
73,0.6512,1.5685,0.6744,1.6142,0.6809,1.6623,0.714,1.7067,0.7263,1.7516,0.7329,1.9242
74,0.6274,1.5852,0.6497,1.6314,0.6559,1.6799,0.6879,1.7248,0.6998,1.7702,0.7057,1.9448
75,0.6028,1.601,0.6243,1.6476,0.6301,1.6965,0.6611,1.7419,0.6726,1.7877,0.6776,1.9643
76,0.5776,1.6159,0.5983,1.6629,0.6036,1.7122,0.6335,1.758,0.6446,1.8043,0.6486,1.9826
77,0.5518,1.6299,0.5716,1.6773,0.5765,1.7269,0.6052,1.7731,0.6159,1.8198,0.6189,1.9998
78,0.5254,1.6429,0.5443,1.6907,0.5487,1.7405,0.5763,1.7872,0.5865,1.8342,0.5885,2.0158
79,0.4984,1.655,0.5164,1.703,0.5203,1.7532,0.5467,1.8002,0.5564,1.8476,0.5574,2.0306
80,0.4709,1.666,0.488,1.7144,0.4913,1.7648,0.5165,1.8121,0.5257,1.8599,0.5255,2.0442
81,0.4428,1.6761,0.459,1.7248,0.4617,1.7754,0.4857,1.823,0.4943,1.8711,0.4931,2.0565
82,0.4143,1.6851,0.4294,1.7341,0.4316,1.7849,0.4544,1.8328,0.4625,1.8811,0.46,2.0676
83,0.3853,1.6932,0.3994,1.7423,0.401,1.7933,0.4225,1.8415,0.43,1.89,0.4263,2.0775
84,0.3558,1.7002,0.369,1.7495,0.37,1.8006,0.3901,1.8491,0.3971,1.8978,0.3921,2.0861
85,0.326,1.7062,0.3381,1.7557,0.3385,1.8069,0.3573,1.8555,0.3637,1.9045,0.3574,2.0934
86,0.2958,1.7111,0.3068,1.7608,0.3066,1.812,0.3241,1.8608,0.3299,1.9099,0.3223,2.0995
87,0.2653,1.715,0.2752,1.7648,0.2743,1.8161,0.2905,1.865,0.2957,1.9142,0.2867,2.1043
88,0.2344,1.7179,0.2433,1.7677,0.2417,1.819,0.2566,1.8681,0.2611,1.9174,0.2507,2.1077
89,0.2033,1.7197,0.2111,1.7695,0.2088,1.8209,0.2224,1.87,0.2263,1.9193,0.2144,2.1099
90,0.172,1.7204,0.1787,1.7703,0.1757,1.8216,0.1879,1.8707,0.1911,1.9201,0.1779,2.1108
91,0.1405,1.7201,0.1461,1.7699,0.1423,1.8212,0.1532,1.8704,0.1558,1.9198,0.141,2.1104
92,0.1088,1.7187,0.1133,1.7685,0.1088,1.8197,0.1183,1.8688,0.1202,1.9182,0.104,2.1087
93,0.077,1.7163,0.0803,1.766,0.0752,1.8171,0.0832,1.8662,0.0845,1.9155,0.0667,2.1057
94,0.0451,1.7128,0.0473,1.7625,0.0414,1.8134,0.0481,1.8624,0.0487,1.9116,0.0294,2.1014
95,0.0132,1.7083,0.0142,1.7578,0.0076,1.8085,0.0129,1.8574,0.0129,1.9065,-0.008,2.0958
96,-0.0188,1.7028,-0.0188,1.7521,-0.0262,1.8026,-0.0222,1.8513,-0.023,1.9003,-0.0454,2.089
97,-0.0507,1.6962,-0.0519,1.7453,-0.06,1.7956,-0.0574,1.8442,-0.0588,1.8929,-0.0829,2.0809
98,-0.0825,1.6886,-0.0848,1.7375,-0.0937,1.7875,-0.0925,1.8359,-0.0945,1.8844,-0.1202,2.0715
99,-0.1142,1.6799,-0.1177,1.7286,-0.1273,1.7783,-0.1274,1.8265,-0.1302,1.8748,-0.1575,2.0609
100,-0.1458,1.6703,-0.1503,1.7187,-0.1607,1.7681,-0.1622,1.816,-0.1656,1.864,-0.1945,2.0491
101,-0.1772,1.6597,-0.1828,1.7078,-0.1939,1.7568,-0.1968,1.8044,-0.2009,1.8522,-0.2314,2.036
102,-0.2083,1.6481,-0.2151,1.6959,-0.2269,1.7445,-0.2311,1.7918,-0.2359,1.8392,-0.268,2.0218
103,-0.2392,1.6356,-0.247,1.683,-0.2596,1.7312,-0.2651,1.7781,-0.2706,1.8252,-0.3044,2.0063
104,-0.2697,1.6221,-0.2787,1.6691,-0.292,1.7169,-0.2988,1.7634,-0.3049,1.8101,-0.3404,1.9898
105,-0.3,1.6077,-0.31,1.6542,-0.324,1.7016,-0.332,1.7477,-0.3388,1.794,-0.3759,1.972
106,-0.3298,1.5923,-0.3408,1.6384,-0.3556,1.6853,-0.3649,1.7311,-0.3724,1.7769,-0.4111,1.9532
107,-0.3592,1.5761,-0.3713,1.6217,-0.3868,1.6681,-0.3972,1.7134,-0.4054,1.7588,-0.4457,1.9332
108,-0.3881,1.559,-0.4012,1.6041,-0.4174,1.65,-0.4291,1.6948,-0.4379,1.7397,-0.4799,1.9122
109,-0.4165,1.5411,-0.4306,1.5857,-0.4475,1.631,-0.4604,1.6752,-0.4698,1.7196,-0.5134,1.8902
110,-0.4444,1.5223,-0.4595,1.5663,-0.477,1.6111,-0.4911,1.6548,-0.5011,1.6986,-0.5463,1.8671
111,-0.4717,1.5027,-0.4877,1.5462,-0.5059,1.5903,-0.5211,1.6335,-0.5318,1.6768,-0.5786,1.843
112,-0.4984,1.4823,-0.5153,1.5252,-0.5342,1.5687,-0.5504,1.6113,-0.5618,1.654,-0.6101,1.818
113,-0.5244,1.4612,-0.5423,1.5035,-0.5617,1.5464,-0.5791,1.5884,-0.591,1.6304,-0.6409,1.792
114,-0.5671,1.4393,-0.5685,1.481,-0.5886,1.5232,-0.6069,1.5646,-0.6194,1.606,-0.6709,1.7652
115,-0.5914,1.4168,-0.5939,1.4578,-0.6146,1.4993,-0.634,1.54,-0.647,1.5808,-0.7,1.7375
116,-0.6149,1.3935,-0.6366,1.4338,-0.6398,1.4747,-0.6601,1.5148,-0.6738,1.5549,-0.7283,1.7089
117,-0.6377,1.3696,-0.6601,1.4093,-0.6642,1.4494,-0.6855,1.4888,-0.6997,1.5282,-0.7556,1.6796
118,-0.6596,1.3451,-0.6828,1.384,-0.7014,1.4234,-0.7099,1.4621,-0.7246,1.5009,-0.7819,1.6495
119,-0.6807,1.32,-0.7046,1.3582,-0.7238,1.3969,-0.7333,1.4348,-0.7486,1.4728,-0.8073,1.6187
120,-0.7009,1.2944,-0.7255,1.3318,-0.7452,1.3697,-0.7557,1.4069,-0.7715,1.4442,-0.8316,1.5872
121,-0.7202,1.2682,-0.7454,1.3049,-0.7657,1.342,-0.7942,1.3785,-0.7934,1.415,-0.8549,1.5551
122,-0.7386,1.2415,-0.7644,1.2774,-0.7852,1.3137,-0.8143,1.3494,-0.8143,1.3852,-0.877,1.5223
123,-0.756,1.2144,-0.7824,1.2495,-0.8037,1.285,-0.8334,1.3199,-0.834,1.3549,-0.898,1.489
124,-0.7724,1.1868,-0.7993,1.2211,-0.8211,1.2558,-0.8514,1.29,-0.8527,1.3241,-0.9178,1.4552
125,-0.7878,1.1589,-0.8152,1.1924,-0.8374,1.2262,-0.8682,1.2595,-0.8701,1.2929,-0.9364,1.4208
126,-0.8022,1.1305,-0.83,1.1632,-0.8526,1.1962,-0.8839,1.2287,-0.9037,1.2613,-0.9538,1.3861
127,-0.8155,1.1019,-0.8437,1.1337,-0.8667,1.1659,-0.8985,1.1976,-0.9186,1.2293,-0.9699,1.3509
128,-0.8277,1.073,-0.8563,1.104,-0.8796,1.1353,-0.9118,1.1661,-0.9323,1.197,-0.9847,1.3154
129,-0.8388,1.0438,-0.8678,1.0739,-0.8914,1.1044,-0.9239,1.1344,-0.9447,1.1644,-0.9982,1.2795
130,-0.8488,1.0144,-0.8781,1.0437,-0.902,1.0732,-0.9348,1.1024,-0.9559,1.1316,-1.0104,1.2434
131,-0.8576,0.9848,-0.8872,1.0132,-0.9113,1.0419,-0.9444,1.0702,-0.9658,1.0986,-1.0213,1.2071
132,-0.8654,0.955,-0.8951,0.9826,-0.9195,1.0104,-0.9528,1.0379,-0.9744,1.0654,-1.0307,1.1706
133,-0.8719,0.9252,-0.9018,0.9519,-0.9264,0.9788,-0.9599,1.0054,-0.9817,1.032,-1.0388,1.1339
134,-0.8773,0.8952,-0.9074,0.9211,-0.9321,0.9471,-0.9657,0.9729,-0.9877,0.9986,-1.0454,1.0972
135,-0.8815,0.8653,-0.9117,0.8902,-0.9365,0.9154,-0.9701,0.9403,-0.9923,0.9652,-1.0507,1.0604
136,-0.8845,0.8353,-0.9147,0.8594,-0.9396,0.8837,-0.9733,0.9077,-0.9956,0.9317,-1.0545,1.0236
137,-0.8864,0.8053,-0.9166,0.8286,-0.9415,0.852,-0.9752,0.8751,-0.9976,0.8983,-1.0569,0.9869
138,-0.887,0.7755,-0.9172,0.7978,-0.9422,0.8204,-0.9757,0.8426,-0.9982,0.8649,-1.0578,0.9502
139,-0.8864,0.7457,-0.9165,0.7672,-0.9415,0.7889,-0.9749,0.8103,-0.9975,0.8317,-1.0573,0.9137
140,-0.8847,0.7161,-0.9147,0.7367,-0.9396,0.7575,-0.9728,0.7781,-0.9954,0.7987,-1.0553,0.8774
141,-0.8817,0.6867,-0.9116,0.7065,-0.9364,0.7264,-0.9694,0.7461,-0.992,0.7658,-1.0519,0.8413
142,-0.8776,0.6575,-0.9072,0.6764,-0.9319,0.6955,-0.9647,0.7143,-0.9872,0.7332,-1.0471,0.8054
143,-0.8723,0.6285,-0.9017,0.6466,-0.9262,0.6648,-0.9587,0.6828,-0.9811,0.7009,-1.0407,0.7699
144,-0.8658,0.5998,-0.8949,0.6171,-0.9192,0.6344,-0.9514,0.6516,-0.9736,0.6689,-1.033,0.7347
145,-0.8581,0.5715,-0.8869,0.5879,-0.911,0.6044,-0.9428,0.6208,-0.9649,0.6372,-1.0238,0.6999
146,-0.8493,0.5435,-0.8778,0.5591,-0.9016,0.5748,-0.9329,0.5904,-0.9548,0.606,-1.0132,0.6655
147,-0.8394,0.5159,-0.8674,0.5307,-0.891,0.5456,-0.9218,0.5604,-0.9435,0.5751,-1.0012,0.6316
148,-0.8284,0.4887,-0.8559,0.5027,-0.8791,0.5168,-0.9094,0.5308,-0.9308,0.5448,-0.9877,0.5983
149,-0.8162,0.462,-0.8433,0.4752,-0.8661,0.4885,-0.8958,0.5018,-0.917,0.515,-0.9729,0.5655
150,-0.803,0.4357,-0.8296,0.4482,-0.852,0.4608,-0.8811,0.4732,-0.9019,0.4857,-0.9568,0.5333
151,-0.7887,0.41,-0.8148,0.4218,-0.8367,0.4336,-0.8651,0.4453,-0.8855,0.457,-0.9392,0.5017
152,-0.7735,0.3849,-0.7989,0.3959,-0.8203,0.4069,-0.848,0.4179,-0.868,0.4289,-0.9204,0.4709
153,-0.7572,0.3603,-0.782,0.3706,-0.8029,0.3809,-0.8299,0.3912,-0.8494,0.4015,-0.9003,0.4407
154,-0.74,0.3363,-0.7641,0.3459,-0.7844,0.3556,-0.8106,0.3652,-0.8296,0.3747,-0.8789,0.4113
155,-0.7218,0.313,-0.7452,0.322,-0.765,0.3309,-0.7903,0.3398,-0.8087,0.3487,-0.8562,0.3827
156,-0.7028,0.2904,-0.7255,0.2987,-0.7445,0.307,-0.769,0.3152,-0.7868,0.3235,-0.8324,0.3549
157,-0.683,0.2685,-0.7048,0.2761,-0.7232,0.2837,-0.7467,0.2914,-0.7638,0.299,-0.8074,0.328
158,-0.6624,0.2472,-0.6834,0.2543,-0.701,0.2613,-0.7234,0.2683,-0.7398,0.2753,-0.7812,0.302
159,-0.6411,0.2268,-0.6612,0.2332,-0.678,0.2396,-0.6993,0.246,-0.7149,0.2524,-0.7539,0.2769
160,-0.6192,0.2071,-0.6383,0.2129,-0.6542,0.2188,-0.6744,0.2246,-0.6891,0.2305,-0.7256,0.2527
161,-0.5967,0.1882,-0.6147,0.1935,-0.6297,0.1988,-0.6487,0.2041,-0.6624,0.2094,-0.6962,0.2296
162,-0.5738,0.1702,-0.5906,0.1749,-0.6045,0.1797,-0.6222,0.1845,-0.6349,0.1893,-0.6658,0.2074
163,-0.5505,0.153,-0.566,0.1572,-0.5788,0.1615,-0.5951,0.1658,-0.6066,0.17,-0.6345,0.1863
164,-0.5269,0.1366,-0.5411,0.1404,-0.5526,0.1442,-0.5673,0.148,-0.5776,0.1518,-0.6023,0.1663
165,-0.5032,0.1212,-0.5159,0.1245,-0.526,0.1279,-0.539,0.1312,-0.5478,0.1346,-0.5692,0.1473
166,-0.4796,0.1066,-0.4905,0.1095,-0.499,0.1125,-0.5101,0.1154,-0.5174,0.1183,-0.5353,0.1295
167,-0.4562,0.093,-0.4651,0.0955,-0.4718,0.0981,-0.4808,0.1006,-0.4864,0.1031,-0.5006,0.1127
168,-0.4333,0.0803,-0.4398,0.0825,-0.4444,0.0846,-0.4511,0.0868,-0.4548,0.089,-0.4652,0.0972
169,-0.411,0.0686,-0.4148,0.0704,-0.417,0.0722,-0.4211,0.0741,-0.4227,0.0759,-0.4292,0.0828
170,-0.3896,0.0578,-0.3902,0.0594,-0.3896,0.0609,-0.3907,0.0624,-0.3901,0.0639,-0.3926,0.0696
171,-0.369,0.0481,-0.366,0.0493,-0.3623,0.0505,-0.3601,0.0517,-0.3569,0.053,-0.3554,0.0576
172,-0.3494,0.0393,-0.3423,0.0403,-0.335,0.0412,-0.3291,0.0422,-0.3231,0.0432,-0.3177,0.0469
173,-0.33,0.0315,-0.3187,0.0323,-0.3075,0.033,-0.2976,0.0338,-0.2888,0.0345,-0.2795,0.0373
174,-0.3095,0.0248,-0.2945,0.0253,-0.2794,0.0259,-0.2655,0.0264,-0.2538,0.027,-0.2409,0.0291
175,-0.2854,0.0191,-0.2682,0.0194,-0.2499,0.0198,-0.2323,0.0202,-0.2179,0.0206,-0.202,0.022
176,-0.2541,0.0144,-0.2374,0.0146,-0.2176,0.0149,-0.1973,0.0151,-0.1809,0.0153,-0.1628,0.0163
177,-0.2115,0.0107,-0.1988,0.0109,-0.1802,0.011,-0.1596,0.0111,-0.1424,0.0113,-0.1234,0.0118
178,-0.1552,0.0081,-0.1488,0.0082,-0.1349,0.0082,-0.1175,0.0083,-0.1018,0.0083,-0.0839,0.0086
179,-0.0863,0.0065,-0.0855,0.0065,-0.0786,0.0066,-0.0689,0.0066,-0.0584,0.0066,-0.0442,0.0066
180,-0.0087,0.006,-0.0099,0.006,-0.0094,0.006,-0.0111,0.006,-0.011,0.006,-0.0044,0.006
180,-0.0087,0.006,-0.0099,0.006,-0.0094,0.006,-0.0111,0.006,-0.011,0.006,-0.0053,0.006